year,month,day,hour,minute,PAH
2019,10,8,19,15,3
2019,10,8,19,30,3.1
2019,10,8,19,45,3.2
2019,10,8,20,0,3
2019,10,8,20,15,3.1
2019,10,8,20,30,3.1
2019,10,8,20,45,3
2019,10,8,21,0,4.5
2019,10,8,21,15,6.2
2019,10,8,21,30,7.7
2019,10,8,21,45,8.9
2019,10,8,22,0,8.9
2019,10,8,22,15,8.7
2019,10,8,22,30,8.7
2019,10,8,22,45,8.8
2019,10,8,23,0,8.5
2019,10,8,23,15,8.5
2019,10,8,23,30,8.5
2019,10,8,23,45,8.4
2019,10,9,0,0,8.4
2019,10,9,0,15,8.5
2019,10,9,0,30,8.5
2019,10,9,0,45,8.7
2019,10,9,1,0,9.2
2019,10,9,1,15,9
2019,10,9,1,30,8.9
2019,10,9,1,45,8.9
2019,10,9,2,0,8.7
2019,10,9,2,15,8.55
2019,10,9,2,31,8.55
2019,10,9,2,45,8.4
2019,10,9,3,0,8.4
2019,10,9,3,15,8.35
2019,10,9,3,30,8.35
2019,10,9,3,45,8.3
2019,10,9,4,0,8.4
2019,10,9,4,15,8.6
2019,10,9,4,30,8.7
2019,10,9,4,45,8.6
2019,10,9,5,0,8.5
2019,10,9,5,15,8.9
2019,10,9,5,30,8.7
2019,10,9,5,45,8.7
2019,10,9,6,0,8.1
2019,10,9,6,15,6.6
2019,10,9,6,30,5.2
2019,10,9,6,45,4
2019,10,9,7,0,3.1
2019,10,9,7,15,2.8
2019,10,9,7,30,2.9
2019,10,9,7,45,2.9
2019,10,9,8,0,2.6
2019,10,9,8,15,2.2
2019,10,9,8,30,2.2
2019,10,9,8,45,1.8
2019,10,9,9,0,1.9
2019,10,9,9,15,2
2019,10,9,9,30,2.1
2019,10,9,9,45,2.5
2019,10,9,10,0,2.9
2019,10,9,10,15,3.9
2019,10,9,10,30,4.3
2019,10,9,10,45,4.4
2019,10,9,11,0,4.4
2019,10,9,11,15,3.8
2019,10,9,11,30,3.4
2019,10,9,11,45,3.5
2019,10,9,12,0,3.7
2019,10,9,12,15,4.1
2019,10,9,12,30,5.4
2019,10,9,12,45,6.3
2019,10,9,13,0,6
2019,10,9,13,15,5.6
2019,10,9,13,30,4.4
2019,10,9,13,45,3.2
2019,10,9,14,0,3.2
2019,10,9,14,15,3.2
2019,10,9,14,30,2.9
2019,10,9,14,45,2.9
2019,10,9,15,0,2.9
2019,10,9,15,15,2.9
2019,10,9,15,30,2.8
2019,10,9,15,45,2.9
2019,10,9,16,0,2.9
2019,10,9,16,15,4.5
2019,10,9,16,30,9.6
2019,10,9,16,45,14.5
2019,10,9,17,0,16.5
2019,10,9,17,15,16.9
2019,10,9,17,30,13.9
2019,10,9,17,45,10.7
2019,10,9,18,0,10.5
2019,10,9,18,15,10.2
2019,10,9,18,30,10.1
2019,10,9,18,45,10.3
2019,10,9,19,0,10.1
2019,10,9,19,15,10
2019,10,9,19,30,10.3
2019,10,9,19,45,10.3
2019,10,9,20,0,10.6
2019,10,9,20,15,11
2019,10,9,20,30,10.7
2019,10,9,20,45,10.5
2019,10,9,21,0,10.3
2019,10,9,21,15,10.1
2019,10,9,21,30,10.1
2019,10,9,21,45,10.1
2019,10,9,22,0,10
2019,10,9,22,15,9.6
2019,10,9,22,30,9.3
2019,10,9,22,45,9
2019,10,9,23,0,8.9
2019,10,9,23,15,9.1
2019,10,9,23,30,9
2019,10,9,23,45,9.1
2019,10,10,0,0,9
2019,10,10,0,15,8.9
2019,10,10,0,30,8.8
2019,10,10,0,45,8.8
2019,10,10,1,0,8.9
2019,10,10,1,15,8.9
2019,10,10,1,30,9.1
2019,10,10,1,45,9.1
2019,10,10,2,0,9
2019,10,10,2,15,9
2019,10,10,2,30,8.9
2019,10,10,2,45,8.8
2019,10,10,3,0,8.9
2019,10,10,3,15,8.9
2019,10,10,3,30,9
2019,10,10,3,45,9.2
2019,10,10,4,0,9.3
2019,10,10,4,15,9.3
2019,10,10,4,30,9.7
2019,10,10,4,45,9.7
2019,10,10,5,0,9.5
2019,10,10,5,15,9.3
2019,10,10,5,30,8.8
2019,10,10,5,45,8.2
2019,10,10,6,0,7.8
2019,10,10,6,15,7.6
2019,10,10,6,30,6.2
2019,10,10,6,45,5.6
2019,10,10,7,0,6.3
2019,10,10,7,15,5.3
2019,10,10,7,30,5.6
2019,10,10,7,45,5.7
2019,10,10,8,0,4.3
2019,10,10,8,15,4.4
2019,10,10,8,30,4.7
2019,10,10,8,45,4.5
2019,10,10,9,0,4
2019,10,10,9,15,3.5
2019,10,10,9,30,3
2019,10,10,9,45,2.8
2019,10,10,10,0,3.1
2019,10,10,10,15,3.3
2019,10,10,10,30,3.3
2019,10,10,10,45,2.8
2019,10,10,11,0,2.4
2019,10,10,11,15,3.9
2019,10,10,11,30,5.5
2019,10,10,11,45,7.4
2019,10,10,12,0,9.4
2019,10,10,12,15,9.6
2019,10,10,12,30,9.8
2019,10,10,12,45,9.7
2019,10,10,13,0,9.8
2019,10,10,13,15,9.3
2019,10,10,13,30,7.6
2019,10,10,13,45,6.6
2019,10,10,14,0,5.2
2019,10,10,14,15,4.3
2019,10,10,14,30,5.1
2019,10,10,14,45,5.6
2019,10,10,15,0,5.6
2019,10,10,15,15,5.6
2019,10,10,15,30,5.2
2019,10,10,15,45,4.2
2019,10,10,16,0,3.9
2019,10,10,16,15,4
2019,10,10,16,30,3.7
2019,10,10,16,45,4
2019,10,10,17,0,4
2019,10,10,17,15,3.6
2019,10,10,17,30,3.6
2019,10,10,17,45,3.8
2019,10,10,18,0,3.8
2019,10,10,18,15,4.2
2019,10,10,18,30,4.4
2019,10,10,18,45,4.4
2019,10,10,19,0,4.7
2019,10,10,19,15,4.6
2019,10,10,19,30,4.4
2019,10,10,19,45,4.3
2019,10,10,20,0,4.4
2019,10,10,20,15,4.2
2019,10,10,20,30,4.4
2019,10,10,20,45,4.3
2019,10,10,21,0,3.9
2019,10,10,21,15,4.1
2019,10,10,21,30,4.1
2019,10,10,21,45,4.1
2019,10,10,22,0,4.3
2019,10,10,22,15,4.5
2019,10,10,22,30,4.4
2019,10,10,22,45,4.3
2019,10,10,23,0,4.2
2019,10,10,23,15,3.9
2019,10,10,23,30,4.1
2019,10,10,23,45,4.1
2019,10,11,0,0,4.1
2019,10,11,0,15,5.1
2019,10,11,0,30,6
2019,10,11,0,45,7.5
2019,10,11,1,0,8.9
2019,10,11,1,15,9.3
2019,10,11,1,30,9.6
2019,10,11,1,45,9.3
2019,10,11,2,0,9.4
2019,10,11,2,15,9.4
2019,10,11,2,31,9.5
2019,10,11,2,45,9.3
2019,10,11,3,0,9.25
2019,10,11,3,15,9.25
2019,10,11,3,30,9.2
2019,10,11,3,45,9.6
2019,10,11,4,0,9.3
2019,10,11,4,15,9.3
2019,10,11,4,30,9.4
2019,10,11,4,45,9.3
2019,10,11,5,0,9.2
2019,10,11,5,15,9.2
2019,10,11,5,30,9.1
2019,10,11,5,45,9
2019,10,11,6,0,9.9
2019,10,11,6,15,13.5
2019,10,11,6,30,16.3
2019,10,11,6,45,19.4
2019,10,11,7,0,20.6
2019,10,11,7,15,15.2
2019,10,11,7,30,10.8
2019,10,11,7,45,6.9
2019,10,11,8,0,4.1
2019,10,11,8,15,5.2
2019,10,11,8,30,6.8
2019,10,11,8,45,8.6
2019,10,11,9,0,10
2019,10,11,9,15,11.3
2019,10,11,9,30,11.4
2019,10,11,9,45,10.7
2019,10,11,10,0,9.4
2019,10,11,10,15,7.3
2019,10,11,10,30,5.5
2019,10,11,10,45,4.3
2019,10,11,11,0,3.6
2019,10,11,11,15,3.4
2019,10,11,11,30,3.4
2019,10,11,11,45,3
2019,10,11,12,0,2.7
2019,10,11,12,15,2.6
2019,10,11,12,30,2.6
2019,10,11,12,45,2.4
2019,10,11,13,0,2.6
2019,10,11,13,15,3.1
2019,10,11,13,30,3
2019,10,11,13,45,2.9
2019,10,11,14,0,2.7
2019,10,11,14,15,2.1
2019,10,11,14,30,2.1
2019,10,11,14,45,2.1
2019,10,11,15,0,2.3
2019,10,11,15,15,3.4
2019,10,11,15,30,4.2
2019,10,11,15,45,5.1
2019,10,11,16,0,5.9
2019,10,11,16,15,5.8
2019,10,11,16,30,6.1
2019,10,11,16,45,6.4
2019,10,11,17,0,6.8
2019,10,11,17,15,7.3
2019,10,11,17,30,7.8
2019,10,11,17,45,7.8
2019,10,11,18,0,7.8
2019,10,11,18,15,8
2019,10,11,18,30,7.9
2019,10,11,18,45,8
2019,10,11,19,0,8.2
2019,10,11,19,15,8.3
2019,10,11,19,30,8.1
2019,10,11,19,45,8.5
2019,10,11,20,0,8.6
2019,10,11,20,15,8.5
2019,10,11,20,30,8.9
2019,10,11,20,45,8.6
2019,10,11,21,0,8.5
2019,10,11,21,15,8.3
2019,10,11,21,30,8.2
2019,10,11,21,45,8
2019,10,11,22,0,7.9
2019,10,11,22,15,8.3
2019,10,11,22,30,8
2019,10,11,22,45,8.1
2019,10,11,23,0,8.2
2019,10,11,23,15,7.7
2019,10,11,23,30,7.8
2019,10,11,23,45,7.9
2019,10,12,0,0,7.9
2019,10,12,0,15,8
2019,10,12,0,30,8
2019,10,12,0,45,8
2019,10,12,1,0,7.9
2019,10,12,1,15,8.1
2019,10,12,1,30,8.1
2019,10,12,1,45,8.1
2019,10,12,2,0,8
2019,10,12,2,15,8
2019,10,12,2,31,8
2019,10,12,2,45,7.9
2019,10,12,3,0,7.95
2019,10,12,3,15,7.95
2019,10,12,3,30,7.95
2019,10,12,3,45,8
2019,10,12,4,0,8.1
2019,10,12,4,15,8.1
2019,10,12,4,30,8.1
2019,10,12,4,45,7.9
2019,10,12,5,0,8.1
2019,10,12,5,15,8
2019,10,12,5,30,8
2019,10,12,5,45,8.1
2019,10,12,6,0,7.6
2019,10,12,6,15,7.3
2019,10,12,6,30,6.7
2019,10,12,6,45,6.2
2019,10,12,7,0,7
2019,10,12,7,15,10.3
2019,10,12,7,30,13.7
2019,10,12,7,45,16.6
2019,10,12,8,0,16.5
2019,10,12,8,15,11.9
2019,10,12,8,30,8.4
2019,10,12,8,45,8.3
2019,10,12,9,0,9.2
2019,10,12,9,15,11.8
2019,10,12,9,30,15.1
2019,10,12,9,45,13.8
2019,10,12,10,0,11.2
2019,10,12,10,15,8.7
2019,10,12,10,30,5
2019,10,12,10,45,2.6
2019,10,12,11,0,2.6
2019,10,12,11,15,2.7
2019,10,12,11,30,2.6
2019,10,12,11,45,2.7
2019,10,12,12,0,2.9
2019,10,12,12,15,3.1
2019,10,12,12,30,3.4
2019,10,12,12,45,4
2019,10,12,13,0,4
2019,10,12,13,15,4.2
2019,10,12,13,30,4.1
2019,10,12,13,45,3.7
2019,10,12,14,0,3.7
2019,10,12,14,15,3.4
2019,10,12,14,30,3.5
2019,10,12,14,45,3.7
2019,10,12,15,0,4
2019,10,12,15,15,4.6
2019,10,12,15,30,4.9
2019,10,12,15,45,5.2
2019,10,12,16,0,5.3
2019,10,12,16,15,5
2019,10,12,16,30,5
2019,10,12,16,45,5.5
2019,10,12,17,0,5.8
2019,10,12,17,15,6.5
2019,10,12,17,30,7.2
2019,10,12,17,45,7.1
2019,10,12,18,0,7.3
2019,10,12,18,15,7.5
2019,10,12,18,30,7.2
2019,10,12,18,45,7.4
2019,10,12,19,0,7.9
2019,10,12,19,15,8
2019,10,12,19,30,8.2
2019,10,12,19,45,8.7
2019,10,12,20,0,8.6
2019,10,12,20,15,8.6
2019,10,12,20,30,8.9
2019,10,12,20,45,8.7
2019,10,12,21,0,8.4
2019,10,12,21,15,8.3
2019,10,12,21,30,8.3
2019,10,12,21,45,8.1
2019,10,12,22,0,8.2
2019,10,12,22,15,8.3
2019,10,12,22,30,8.1
2019,10,12,22,45,8.3
2019,10,12,23,0,8.3
2019,10,12,23,15,8.2
2019,10,12,23,30,8.3
2019,10,12,23,45,8.2
2019,10,13,0,0,8.1
2019,10,13,0,15,8.2
2019,10,13,0,30,8.3
2019,10,13,0,45,7.8
2019,10,13,1,0,6.3
2019,10,13,1,15,4.9
2019,10,13,1,30,3.2
2019,10,13,1,45,2.1
2019,10,13,2,0,2.7
2019,10,13,2,15,2.8
2019,10,13,2,30,2.9
2019,10,13,2,45,3.5
2019,10,13,3,0,3.2
2019,10,13,3,15,3.4
2019,10,13,3,30,3.6
2019,10,13,3,45,3.3
2019,10,13,4,0,3.3
2019,10,13,4,15,3.5
2019,10,13,4,30,3.3
2019,10,13,4,45,3.2
2019,10,13,5,0,3.7
2019,10,13,5,15,3.5
2019,10,13,5,30,3.5
2019,10,13,5,45,4.1
2019,10,13,6,0,4.8
2019,10,13,6,15,6
2019,10,13,6,30,7.8
2019,10,13,6,45,8.7
2019,10,13,7,0,7.7
2019,10,13,7,15,7
2019,10,13,7,30,5.7
2019,10,13,7,45,4.5
2019,10,13,8,0,4.9
2019,10,13,8,15,4.6
2019,10,13,8,30,4.3
2019,10,13,8,45,4.6
2019,10,13,9,0,4.4
2019,10,13,9,15,4.6
2019,10,13,9,30,4.9
2019,10,13,9,45,4.7
2019,10,13,10,0,4.9
2019,10,13,10,15,4.8
2019,10,13,10,30,4.9
2019,10,13,10,45,4.8
2019,10,13,11,0,4.6
2019,10,13,11,15,4.7
2019,10,13,11,30,4.3
2019,10,13,11,45,4.5
2019,10,13,12,0,4.5
2019,10,13,12,15,4.4
2019,10,13,12,30,4.7
2019,10,13,12,45,4.7
2019,10,13,13,0,5.4
2019,10,13,13,15,9.4
2019,10,13,13,30,13
2019,10,13,13,45,16.5
2019,10,13,14,0,19
2019,10,13,14,15,15.3
2019,10,13,14,30,11.7
2019,10,13,14,45,8.5
2019,10,13,15,0,5.9
2019,10,13,15,15,6
2019,10,13,15,30,6.4
2019,10,13,15,45,6.8
2019,10,13,16,0,7
2019,10,13,16,15,7.4
2019,10,13,16,30,7.8
2019,10,13,16,45,8
2019,10,13,17,0,8.5
2019,10,13,17,15,8.7
2019,10,13,17,30,8.5
2019,10,13,17,45,8.5
2019,10,13,18,0,8.3
2019,10,13,18,15,8.2
2019,10,13,18,30,8.3
2019,10,13,18,45,8.2
2019,10,13,19,0,8.1
2019,10,13,19,15,8
2019,10,13,19,30,8
2019,10,13,19,45,8.1
2019,10,13,20,0,8
2019,10,13,20,15,8.1
2019,10,13,20,30,8.1
2019,10,13,20,45,7.8
2019,10,13,21,0,7.8
2019,10,13,21,15,7.6
2019,10,13,21,30,7.4
2019,10,13,21,45,7.5
2019,10,13,22,0,7.2
2019,10,13,22,15,7.4
2019,10,13,22,30,7.5
2019,10,13,22,45,7.3
2019,10,13,23,0,7.5
2019,10,13,23,15,7.4
2019,10,13,23,30,7.2
2019,10,13,23,45,7.5
2019,10,14,0,0,7.5
2019,10,14,0,15,7.3
2019,10,14,0,30,7.6
2019,10,14,0,45,7.6
2019,10,14,1,0,7.4
2019,10,14,1,15,7.7
2019,10,14,1,30,7.7
2019,10,14,1,45,7.5
2019,10,14,2,0,3.75
2019,10,14,2,15,3.75
2019,10,14,2,30,3.75
2019,10,14,2,45,3.75
2019,10,14,3,0,0
2019,10,14,3,15,0
2019,10,14,3,30,0
2019,10,14,3,45,0
2019,10,14,4,0,0
2019,10,14,4,15,0
2019,10,14,4,30,0
2019,10,14,4,45,0
2019,10,14,5,0,0
2019,10,14,5,15,0
2019,10,14,5,30,0
2019,10,14,5,45,0
2019,10,14,6,0,0
2019,10,14,6,15,0
2019,10,14,6,30,4.55
2019,10,14,6,45,4.55
2019,10,14,7,0,4.55
2019,10,14,7,15,4.55
2019,10,14,7,30,9.1
2019,10,14,7,45,9.6
2019,10,14,8,0,11
2019,10,14,8,15,11
2019,10,14,8,30,11
2019,10,14,8,45,10.5
2019,10,14,9,0,12.2
2019,10,14,9,15,12.9
2019,10,14,9,30,14.9
2019,10,14,9,45,16.5
2019,10,14,10,0,13.3
2019,10,14,10,15,11.3
2019,10,14,10,30,10.1
2019,10,14,10,45,8.9
2019,10,14,11,0,9.3
2019,10,14,11,15,8.9
2019,10,14,11,30,7.5
2019,10,14,11,45,5.7
2019,10,14,12,0,4.4
2019,10,14,12,15,5.1
2019,10,14,12,30,6.4
2019,10,14,12,45,7.2
2019,10,14,13,0,7.4
2019,10,14,13,15,6.5
2019,10,14,13,30,4.8
2019,10,14,13,45,3.7
2019,10,14,14,0,4.7
2019,10,14,14,15,7.2
2019,10,14,14,30,10.4
2019,10,14,14,45,13.9
2019,10,14,15,0,14.2
2019,10,14,15,15,11.9
2019,10,14,15,30,9.1
2019,10,14,15,45,6.2
2019,10,14,16,0,4.9
2019,10,14,16,15,5.2
2019,10,14,16,30,6
2019,10,14,16,45,7
2019,10,14,17,0,9.2
2019,10,14,17,15,13.7
2019,10,14,17,30,17.5
2019,10,14,17,45,20.9
2019,10,14,18,0,21.9
2019,10,14,18,15,19.9
2019,10,14,18,30,16.1
2019,10,14,18,45,12.6
2019,10,14,19,0,12.3
2019,10,14,19,15,10.8
2019,10,14,19,30,11.2
2019,10,14,19,45,11.2
2019,10,14,20,0,9.6
2019,10,14,20,15,9.4
2019,10,14,20,30,9.4
2019,10,14,20,45,9.6
2019,10,14,21,0,9.6
2019,10,14,21,15,9.4
2019,10,14,21,30,9.4
2019,10,14,21,45,9.4
2019,10,14,22,0,9.2
2019,10,14,22,15,9.3
2019,10,14,22,30,9.4
2019,10,14,22,45,9.4
2019,10,14,23,0,9.3
2019,10,14,23,15,9.5
2019,10,14,23,30,9.2
2019,10,14,23,45,9.1
2019,10,15,0,0,9.2
2019,10,15,0,15,9.3
2019,10,15,0,30,9.3
2019,10,15,0,45,9.2
2019,10,15,1,0,9.3
2019,10,15,1,15,9.2
2019,10,15,1,30,9.2
2019,10,15,1,45,9.6
2019,10,15,2,0,9.45
2019,10,15,2,15,9.45
2019,10,15,2,31,9.45
2019,10,15,2,45,9.3
2019,10,15,3,0,9.4
2019,10,15,3,15,9.4
2019,10,15,3,30,9.4
2019,10,15,3,45,9.5
2019,10,15,4,0,9.5
2019,10,15,4,15,9.4
2019,10,15,4,30,9.4
2019,10,15,4,45,9.5
2019,10,15,5,0,9.6
2019,10,15,5,15,9.7
2019,10,15,5,30,9.8
2019,10,15,5,45,9.4
2019,10,15,6,0,8.9
2019,10,15,6,15,8.3
2019,10,15,6,30,6.7
2019,10,15,6,45,5.2
2019,10,15,7,0,6.6
2019,10,15,7,15,8.5
2019,10,15,7,30,10.7
2019,10,15,7,45,12.4
2019,10,15,8,0,11
2019,10,15,8,15,9.8
2019,10,15,8,30,7.6
2019,10,15,8,45,6.2
2019,10,15,9,0,5.2
2019,10,15,9,15,4.8
2019,10,15,9,30,7.3
2019,10,15,9,45,10.8
2019,10,15,10,0,14.5
2019,10,15,10,15,17.5
2019,10,15,10,30,18.9
2019,10,15,10,45,18.5
2019,10,15,11,0,18.7
2019,10,15,11,15,18
2019,10,15,11,30,16.5
2019,10,15,11,45,16
2019,10,15,12,0,15
2019,10,15,12,15,14.1
2019,10,15,12,30,13.4
2019,10,15,12,45,11.7
2019,10,15,13,0,9.6
2019,10,15,13,15,8
2019,10,15,13,30,6.4
2019,10,15,13,45,5.3
2019,10,15,14,0,6.2
2019,10,15,14,15,8.6
2019,10,15,14,30,11.8
2019,10,15,14,45,15.1
2019,10,15,15,0,13.7
2019,10,15,15,15,10.4
2019,10,15,15,30,7.3
2019,10,15,15,45,5.2
2019,10,15,16,0,6.4
2019,10,15,16,15,8
2019,10,15,16,30,9.5
2019,10,15,16,45,10.6
2019,10,15,17,0,11.3
2019,10,15,17,15,11.8
2019,10,15,17,30,12.2
2019,10,15,17,45,11.6
2019,10,15,18,0,10.3
2019,10,15,18,15,9.5
2019,10,15,18,30,8.4
2019,10,15,18,45,8.4
2019,10,15,19,0,8.4
2019,10,15,19,15,8.6
2019,10,15,19,30,8.8
2019,10,15,19,45,8.4
2019,10,15,20,0,8.6
2019,10,15,20,15,8.6
2019,10,15,20,30,8.5
2019,10,15,20,45,8.6
2019,10,15,21,0,8.7
2019,10,15,21,15,8.6
2019,10,15,21,30,8.5
2019,10,15,21,45,8.6
2019,10,15,22,0,8.5
2019,10,15,22,15,8.4
2019,10,15,22,30,8.6
2019,10,15,22,45,8.2
2019,10,15,23,0,8.5
2019,10,15,23,15,8.5
2019,10,15,23,30,8.3
2019,10,15,23,45,8.4
2019,10,16,0,0,8.2
2019,10,16,0,15,8
2019,10,16,0,30,8.2
2019,10,16,0,45,8.5
2019,10,16,1,0,8.2
2019,10,16,1,15,8.5
2019,10,16,1,30,8.5
2019,10,16,1,45,8.3
2019,10,16,2,0,8.5
2019,10,16,2,15,8.5
2019,10,16,2,30,8.7
2019,10,16,2,45,9.1
2019,10,16,3,0,9.05
2019,10,16,3,15,9.05
2019,10,16,3,30,9
2019,10,16,3,45,8.7
2019,10,16,4,0,8.9
2019,10,16,4,15,8.8
2019,10,16,4,30,8.5
2019,10,16,4,45,8.8
2019,10,16,5,0,8.6
2019,10,16,5,15,8.7
2019,10,16,5,30,9.2
2019,10,16,5,45,8.8
2019,10,16,6,0,8.7
2019,10,16,6,15,8.7
2019,10,16,6,30,7.9
2019,10,16,6,45,7.7
2019,10,16,7,0,7.3
2019,10,16,7,15,6.3
2019,10,16,7,30,5.9
2019,10,16,7,45,5.2
2019,10,16,8,0,5
2019,10,16,8,15,4.6
2019,10,16,8,30,4.6
2019,10,16,8,45,4.5
2019,10,16,9,0,4.2
2019,10,16,9,15,4.5
2019,10,16,9,30,4.1
2019,10,16,9,45,4
2019,10,16,10,0,4.1
2019,10,16,10,15,3.7
2019,10,16,10,30,3.8
2019,10,16,10,45,4.2
2019,10,16,11,0,3.7
2019,10,16,11,15,3.6
2019,10,16,11,30,3.3
2019,10,16,11,45,2.8
2019,10,16,12,0,3
2019,10,16,12,15,3.1
2019,10,16,12,30,3.4
2019,10,16,12,45,4.1
2019,10,16,13,0,4.4
2019,10,16,13,15,4.6
2019,10,16,13,30,4.1
2019,10,16,13,45,3.2
2019,10,16,14,0,3.2
2019,10,16,14,15,3.2
2019,10,16,14,30,3.8
2019,10,16,14,45,4.3
2019,10,16,15,0,5.3
2019,10,16,15,15,9.7
2019,10,16,15,30,13.8
2019,10,16,15,45,18.1
2019,10,16,16,0,20.6
2019,10,16,16,15,16.9
2019,10,16,16,30,13.4
2019,10,16,16,45,10.1
2019,10,16,17,0,7.5
2019,10,16,17,15,7.8
2019,10,16,17,30,8.3
2019,10,16,17,45,8.2
2019,10,16,18,0,11.3
2019,10,16,18,15,15
2019,10,16,18,30,18.7
2019,10,16,18,45,20.2
2019,10,16,19,0,17.3
2019,10,16,19,15,13.7
2019,10,16,19,30,9.8
